Name,description,altitudeMode,distance,angle,X,Y
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.05003388128728,337.49999998982219,-71.308,-40.148
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.05004802342291,337.49999998982219,-71.308,-40.148
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.05005802342291,337.49999998982219,-71.308,-40.148
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.05007216555853,337.49999998982219,-71.308,-40.148
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.05008216555854,337.49999999491109,-71.308,-40.148
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.05011044982979,9.99155325608396,-71.308,-40.148
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.05044150873694,61.77677045384508,-71.308,-40.148
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.05065245896804,55.85026836920742,-71.307,-40.148
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.05080245896804,50.57144492907670,-71.307,-40.148
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.05093699520851,46.50639375254152,-71.307,-40.148
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.05117741151411,43.43893476880796,-71.307,-40.147
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.05156689835599,39.71578590558100,-71.307,-40.147
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.05391306544296,40.08387912163155,-71.305,-40.145
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.05459247695303,44.62531650593252,-71.305,-40.145
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.05484006532109,50.54944962343638,-71.305,-40.145
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.05492608857376,52.32837555645224,-71.305,-40.145
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.05516039606403,53.42686078102846,-71.304,-40.144
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.05561525868066,59.48911554251578,-71.304,-40.144
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.05630409828463,67.60810473127106,-71.303,-40.144
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.05644011298971,68.36436205464346,-71.303,-40.144
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.05773259122938,62.47243565596742,-71.302,-40.143
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.05839501103585,62.27418352809112,-71.302,-40.143
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.05886458531112,59.87244064651758,-71.301,-40.143
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.05890064082387,50.65496624053318,-71.301,-40.143
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.05892892509512,49.06505118053844,-71.301,-40.143
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.05897892509512,26.56505117544955,-71.301,-40.143
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.05898892509512,31.37233581254324,-71.301,-40.143
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.06047378199059,57.93738698799280,-71.300,-40.142
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.06052378199059,57.01946713105596,-71.300,-40.142
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.06204578724682,60.19432337284402,-71.298,-40.141
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.06470409497919,60.27669449922208,-71.296,-40.140
